zip_code,date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,snow,snowdepth,windgust,windspeed,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,daylight,is_work_day
07310,2023-04-08,-0.8008338720525332,-0.92942618258424,-0.8336821363528162,-0.6988363513402618,-0.9431403833423352,-0.7715176508056684,-1.4366152372863117,0.358,0.0,0.0,0.0,0.0,18.3,-0.37634122362759215,2.116172282040232,0.182,0.5550733386942364,228.1,19.8,0.8,0.59,0.3911773314355724,0
07310,2023-04-09,-0.6185718037286376,-0.682574770615231,-0.7273251519217602,-0.5358058534905126,-0.5734814726355879,-0.6333664555918,-0.9664912327053379,0.47200000000000003,0.0,0.0,0.0,0.0,25.3,0.7524615465173864,2.2103923775462553,0.078,0.5550733386942364,279.4,24.1,0.9,0.62,0.4131626949419456,0
07310,2023-04-10,0.003633188135696166,-0.6959180901811235,-0.36172301794000555,0.02074653572070099,-0.6286544443828637,-0.29950106715828484,-0.7079230301858022,0.485,0.0,0.0,0.0,0.0,43.6,-0.40321748005961583,1.8873520500970427,0.015,0.5550733386942364,277.4,23.8,0.9,0.66,0.4350097857218636,1
07310,2023-04-11,0.4624308083992954,-0.20888692602605216,0.22988770795774277,0.431133650997656,-0.11554580713319892,0.2761289128995002,-0.8783429818464054,0.315,0.0,0.0,0.0,0.0,31.1,1.155605392997736,0.541350685725375,0.063,0.5550733386942364,237.3,20.5,0.9,0.7,0.45685687650178164,1
07310,2023-04-12,1.2354733740489217,0.7785187218499836,1.020917779663721,0.9539555923778864,0.7892909295221233,0.9208344905642196,-0.47873757795257726,0.26,0.0,0.0,0.0,0.0,32.9,-0.1075786593073591,-0.7238905967839895,0.067,0.5550733386942364,256.6,22.3,0.9,0.73,0.4785656945552445,1
07310,2023-04-13,1.292037464218407,0.9786685153383686,1.2735156176874785,1.0101730054295242,0.9548098447639501,1.1280612833850219,-0.04974942377243876,0.304,0.0,0.0,0.0,0.0,35.6,0.08055513571680382,-0.7238905967839895,0.009000000000000001,0.5550733386942364,279.3,24.2,0.9,0.75,0.499997967155797,1
07310,2023-04-14,1.5999975106967128,0.905280257725961,1.3732252905915934,1.235042657636075,0.8941195758419471,1.2028931807925347,-0.04974942377243876,0.295,0.0,0.0,0.0,0.0,20.8,-0.0807024028753359,-0.6969705694965652,0.17300000000000001,0.5550733386942364,269.5,23.4,0.9,0.8,0.5215685124828047,1
07310,2023-04-15,0.5944136854614264,0.5516822892298133,0.6220790880472613,0.5491902184060948,0.6017028255813858,0.6215069009341713,0.8199799847023628,0.731,0.019158878504672898,0.16670000000000001,0.0,0.0,13.9,-0.6719800443798488,-0.535450405771959,0.6829999999999999,0.06960584199280771,168.4,14.5,0.8,0.84,0.5430007850833571,0
07310,2023-04-16,0.2864536389831205,0.3048308772608043,0.2963608232271527,0.27372489445307063,0.39756283011646537,0.3394482107058567,0.7083255336143816,0.802,0.0,0.0,0.0,0.0,37.8,-0.48384624935568543,-0.8181106922900123,0.8059999999999999,-1.3058853986612418,193.9,16.8,0.7,0.87,0.5642947849574544,0
07310,2023-04-17,0.09790667175150426,0.1313677229042034,0.03711567367645404,0.10507265529815753,0.2541131035735484,0.11495251848332057,0.19118912857531042,0.7190000000000001,0.0014018691588785048,0.0417,0.0,0.0,35.6,1.4781204701820154,-1.706471592775316,0.8490000000000001,-1.3058853986612418,123.0,10.7,0.8,0.91,0.5855887848315519,1
07310,2023-04-18,-0.4803040277587856,-0.3289768021190833,-0.36172301794000555,-0.41212754477690944,-0.3914106658695777,-0.2764758679559731,-0.8195774812737836,0.42200000000000004,0.0,0.0,0.0,0.0,33.3,3.036943343239367,-1.11423099245177,0.486,0.5550733386942364,125.8,11.0,0.5,0.95,0.606744511979194,1
07310,2023-04-19,0.003633188135696166,-0.4423950184291687,-0.3417810833591828,0.02074653572070099,-0.40796255739376064,-0.3110136667594403,-0.8254540313310457,0.42700000000000005,0.0,0.0,0.0,0.0,25.3,0.7793378029494097,0.11063024912643529,0.493,0.5550733386942364,241.5,21.0,0.9,0.98,0.627761966400381,1
07310,2023-04-20,-0.0655006998492303,-0.33564846190202957,-0.24871872198200848,-0.041092618636100954,-0.31968580259811935,-0.18437507114672783,-0.47873757795257726,0.507,0.0,0.0,0.0,0.0,11.4,-0.37634122362759215,0.8374709858871481,0.19699999999999998,0.5550733386942364,247.6,21.3,0.9,0.0,0.6487794208215679,1
07310,2023-04-21,0.217319750998194,-0.03542377166945125,0.06370491978421793,0.21188574009626868,0.11618067420535899,0.13797771768563188,0.09128777760185332,0.62,0.0,0.0,0.0,0.0,21.9,-0.21508368503545242,0.3394504810696249,0.331,0.4741620892439985,270.0,23.5,0.9,0.05,0.6695203297898445,1
07310,2023-04-22,0.16075566082870968,-0.002065472754720324,0.023821050622571865,0.16129006834979523,0.14376716007899687,0.10343991888216471,0.4791400813811568,0.8029999999999999,0.08598130841121496,0.125,0.0,0.0,25.3,0.429946469333107,-0.2662501328976255,0.765,-0.33495040525838304,220.5,19.1,0.8,0.08,0.6902612387581212,0
07310,2023-04-23,0.14818586301326842,0.2114276402995578,0.08364685436504118,0.15004658573946753,0.32032066967027945,0.1552466170873657,0.25583117920519444,0.711,0.6191588785046729,0.4583,0.0,0.0,32.9,0.21493641787692036,-0.6835105558528455,0.858,-1.4677078975617175,179.4,15.5,1.0,0.11,0.7108638749999425,0
07310,2023-04-24,-0.20376847581908192,-0.4090367195144377,-0.28860259114365455,-0.16477092734970364,-0.3417549912970296,-0.19588767074788327,-0.6315278794413939,0.479,0.0,0.0,0.0,0.0,26.2,-0.8063613265399654,0.16447030370131424,0.35100000000000003,0.5550733386942364,248.2,21.6,1.0,0.14,0.7311899657888536,1
07310,2023-04-25,-0.40488524086613936,-0.30229016298729866,-0.28860259114365455,-0.34466664911494443,-0.22589175062775044,-0.19013137094730534,-0.6138982292696075,0.47,0.0,0.0,0.0,0.0,39.1,-1.048247634428175,0.6894108358062615,0.555,0.5550733386942364,179.5,15.4,0.8,0.18,0.7515160565777648,1
07310,2023-04-26,-0.4677342299433448,-0.22890190537489052,-0.3151918372514184,-0.4008840621665821,-0.20933985910356787,-0.2131565701496171,-0.3200707264064988,0.58,0.0,0.0,0.0,0.0,33.3,-0.7257325572438953,0.998991149611739,0.562,0.5550733386942364,206.3,17.8,0.8,0.21,0.7717038746402206,1
07310,2023-04-27,-0.5054436233896681,-0.04209543145239753,-0.30189721419753673,-0.43461450999756485,0.11066337703063134,-0.1786187713461499,0.044275377143756095,0.722,0.0,0.0,0.0,0.0,40.3,-1.1020001472922216,0.9451510950368753,0.784,0.4741620892439985,80.4,7.1,0.4,0.25,0.7916151472497662,1
07310,2023-04-28,-0.6060020059131964,-0.22890190537489052,-0.4016068871016516,-0.5245623708801849,-0.34727228847175723,-0.29950106715828484,-0.08500872411601189,0.711,0.02897196261682243,0.125,0.0,0.0,24.2,0.7524615465173864,0.6759508221625418,0.546,0.23142834089328346,77.1,6.5,0.3,0.27,0.8115264198593117,1
07310,2023-04-29,-0.7254150851598871,-0.2555885445066752,-0.48802193695188434,-0.6313754556782968,-0.39692796304430533,-0.4434085621727311,0.3028435796632916,0.9440000000000001,0.9126168224299066,1.0,0.0,0.0,27.5,1.0481003672696427,-0.46815033755337565,1.0,-4.9468916239219585,38.0,3.4,0.2,0.31,0.8311611470159469,0
07310,2023-04-30,-0.2917570605271694,-0.10881202928185939,-0.22212947587424461,-0.24347530562199635,0.05549040528335558,-0.10954317373921552,0.5496586820683032,0.9470000000000001,1.0,0.5,0.0,0.0,26.4,0.5105752386291766,-2.2179521112365435,1.0,-5.108714122822435,42.8,3.6,0.2,0.34,0.8506576014461269,0
07310,2023-05-01,-0.24147786926540526,-0.14884198797953613,-0.10912517991624801,-0.19850137518068633,-0.2534782365013883,-0.04622387593285908,-0.15552732480315773,0.594,0.01822429906542056,0.16670000000000001,0.0,0.0,36.8,1.5587492394780855,-3.2139931208715744,0.733,0.06960584199280771,204.7,17.8,0.7,0.37,0.8700157831498517,1
07310,2023-05-02,-0.4991587244819475,-0.26893186407256775,-0.4016068871016516,-0.428992768692401,-0.30865120824866404,-0.30525736695886235,-0.23192247554756623,0.642,0.030373831775700934,0.20829999999999999,0.0,0.0,44.9,1.7200067780702257,-2.6755925751229075,0.735,0.4741620892439985,135.1,11.8,0.6,0.4,0.8890974194006662,1
