date,total_length,number_of_rides,zip_code,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,snow,snowdepth,windgust,windspeed,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,daylight,is_work_day
2023-02-17,-0.6409883720930233,-1.032258064516129,07310,-0.3084326434117315,-1.3094237512077374,-0.5454617770821345,-0.2523583641374629,-1.3606137734751262,-0.5147754886514251,-0.0773792880197909,0.755,0.1956241956241956,0.2917,0.0,0.0,35.8,0.2625294901775585,-1.637541555960963,0.8340000000000001,-0.4988996345553114,19.9,1.7,0.1,-0.7798925142469212,1
2023-10-12,0.2436708860759493,0.5161290322580645,07302,0.4129710237519495,0.2292879506203257,0.3028071649911074,0.4086577380548563,0.3303517610135967,0.348340664220865,0.336995592427099,0.635,0.0,0.0,0.0,0.0,48.3,-1.393932732365361,-0.7078146890709294,0.122,0.4426246215469048,153.5,13.1,0.7,-0.5040780535360476,1
2023-05-12,0.4447674418604651,0.935483870967742,07310,1.1923446284555683,0.6156908891959828,1.0416220500226407,0.9870468274731352,0.6557609360354817,0.9579541707949998,0.1839956365697858,0.406,0.0,0.0,0.0,0.0,50.4,0.1988194046951387,0.0766423548675359,0.176,0.4426246215469048,284.4,24.6,1.0,1.106078103524631,1
2023-04-14,2.5799648506151143,1.2361111111111112,07030,1.5079587328396793,1.112494667364685,1.328938949757126,1.193614359408235,1.0741441610636195,1.1873137079219027,-0.0710042898590695,0.299,0.0,0.0,0.0,0.0,20.8,-0.0560209372345414,-0.9111924412031216,0.0559999999999999,0.536777047157126,269.5,23.4,0.9,0.5298254927948342,1
2023-02-10,-0.1329113924050632,-0.4838709677419355,07302,-0.430813622662713,-0.440017139412509,-0.3060310273033968,-0.3644950243308026,-0.4773602984157243,-0.2250581785963907,-0.5045041647881234,0.531,0.0,0.0,0.0,0.0,43.8,0.5810799175896585,-0.7078146890709294,0.206,0.4426246215469048,151.7,13.0,0.6,-0.93171431459596,1
2023-01-08,0.110759493670886,-0.5483870967741935,07302,-1.5902123734614857,-1.302523698733172,-1.4689803833715511,-1.491763555748061,-1.2850723578450458,-1.444285191744661,-1.4161289017712817,0.546,0.0,0.0,0.0,0.0,19.5,-0.8205419630235808,1.0935311155285137,0.248,0.536777047157126,86.4,7.4,0.4,-1.4788264646061715,0
2022-11-02,0.1468023255813953,0.2580645161290322,07310,0.2648256278165509,0.243088055569456,0.2138757436447193,0.2729133599260767,0.3419735172643781,0.2698755594142933,0.1584956439269004,0.598,0.0,0.0,0.0,0.0,23.0,-0.3745713646466413,1.0935311155285137,0.068,0.536777047157126,147.9,12.7,0.6,-0.9723652572997812,1
2023-03-31,-0.4273255813953488,-0.5806451612903226,07310,-0.759309935389032,-0.9644211274794722,-0.8943465839025809,-0.6654934280076622,-0.907365279694644,-0.8346716851705259,-0.9188790452350136,0.547,0.0,0.0,0.0,0.0,35.6,-0.0241658944933309,0.9046803456914816,0.639,0.536777047157126,139.1,12.0,0.6,0.2052007603786554,1
2023-04-19,-0.1613372093023256,0.2258064516129032,07310,-0.0765528932519764,-0.5159177166327275,-0.4291668414753193,-0.0398889027185026,-0.494792932791897,-0.400095720087974,-0.9443790378778992,0.427,0.0,0.0,0.0,0.0,25.3,1.0270505159665986,-0.0250465211985684,0.493,0.536777047157126,241.5,21.0,0.9,0.6412877550472474,1
2023-08-09,0.2662565905096661,0.3333333333333333,07030,1.3276078160487594,1.1607950346866414,1.2605301641060582,1.1404969940534957,1.1148203079413543,1.1692063760434623,0.783245463677596,0.506,0.0051480051480051,0.0417,0.0,0.0,25.3,-0.0241658944933309,-1.4922717330093946,0.24,0.536777047157126,0.0,0.0,0.0,0.9398317751193976,1
2023-02-24,-0.7340116279069767,-0.6774193548387096,07310,-1.268157164906271,-1.6751265323596982,-1.2432313907230272,-1.296999882780681,-1.6221032891177125,-1.2752834275458906,-1.2695039440746898,0.563,0.0,0.0,0.0,0.0,37.3,-0.0241658944933309,0.8465724165108411,0.4679999999999999,-0.8755093369961983,141.4,12.3,0.6,-0.6213684079323779,1
2023-07-30,2.436731107205624,1.375,07030,0.9153771490980842,0.9123931456022908,0.9663723858064664,0.8513024493443556,0.905628695427286,0.9338110616237474,0.6174955114988399,0.5329999999999999,0.0,0.0,0.0,0.0,26.4,-0.788686920282371,-0.5915988307096813,0.267,0.536777047157126,267.9,23.2,1.0,1.1247279983851657,0
2023-03-25,-0.6511423550087874,-0.8611111111111112,07030,-1.2037461231952282,-0.7160192383951212,-1.0380050337698237,-1.302901812264541,-0.872500010942299,-1.1726752135680665,-0.6256291298418302,0.722,0.148005148005148,0.375,0.0,0.0,28.2,1.5367311998259583,-0.4608559900532732,0.782,-1.7228811674881932,16.1,1.4,0.1,0.0632867166742756,0
