date,total_length,number_of_rides,zip_code,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,snow,snowdepth,windgust,windspeed,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,daylight,is_work_day
2023-02-16,-0.4703661759154398,-0.2195121951219512,07310,-0.0099363640218145,0.1449725265875671,0.010053720622148,0.0091767131725136,0.2698197952907536,0.0959227340100428,0.0267008493889501,0.611,0.0181818181818181,0.1667,0.0,0.0,24.2,-0.6696030333454942,-0.1508787574345273,0.396,0.4161619083083649,74.2,6.4,0.4,-0.7040104007777889,1
2023-06-03,0.8326563769293257,0.6906474820143885,07302,0.3641251569822641,0.4493069124264801,0.5594177403323984,0.3425747998298084,0.5206938850872859,0.5687546822177736,0.704434851390509,0.687,0.0,0.0,0.0,0.0,25.3,1.010988062144448,-0.0976709017514907,0.8190000000000001,0.4161619083083649,91.1,7.9,0.3,1.4178507034659116,0
2023-03-29,-0.5956964892412231,-0.4146341463414634,07310,-0.5556982553228479,-0.638526636955166,-0.687961739715581,-0.477256560802884,-0.6215838854756471,-0.6494829255174378,-1.072481187470721,0.43,0.0,0.0,0.0,0.0,34.3,-0.3593400618704276,0.527521402524216,0.049,0.5663975164330572,252.5,21.9,0.9,0.217079427096922,1
2023-03-30,-0.3078797725426482,-0.2302158273381295,07302,-0.9849491810652335,-1.2018690107420895,-1.062821894341399,-0.9144999531403202,-1.1873850241656982,-1.0722503145031732,-1.499624466043132,0.4,0.0006493506493506,0.0417,0.0,0.0,47.1,-0.3851953094933502,1.1660156707206857,0.1639999999999999,0.5663975164330572,267.1,22.9,0.9,0.2395825321481858,1
2023-03-21,-0.0576766856214459,0.1438848920863309,07302,-0.1141830174163941,-0.8586834267109752,-0.4682161318314811,-0.0837375076991917,-0.7977295229923613,-0.4158483158147945,-1.3116814234712713,0.331,0.0,0.0,0.0,0.0,35.7,0.4938831096860042,1.5384706605019876,0.035,0.5663975164330572,244.9,21.1,0.8,0.0349580241043957,1
2023-03-13,-0.694691224268689,-1.233009708737864,07030,-1.2486318925926996,-0.8004066294226728,-1.043432575998684,-1.313484548648231,-0.7817162832181144,-1.0722503145031732,-0.332099504611875,0.86,0.1285714285714286,0.7082999999999999,0.0,0.0,26.4,0.5197383573089264,-0.5233337472158139,1.0,-2.6636680582478096,35.3,2.9,0.1,-0.1478622330822692,1
2023-09-01,1.2780065005417118,0.7281553398058253,07030,0.7259223658222754,0.68888930127839,0.73392160541683,0.6650418016786679,0.7181905089696619,0.7189483598837579,0.3513297411039827,0.506,0.0,0.0,0.0,0.0,20.8,-0.4627610523621164,1.1128078150376643,0.012,0.5663975164330572,83.0,7.2,0.8,0.4956427088805789,1
2023-05-16,2.9821283509342,0.8345323741007195,07302,0.8608297996270254,0.3716045160420766,0.7468478176453067,0.7852837345714629,0.4566409259902987,0.7300738174886459,-0.0245563440397391,0.412,0.0,0.0,0.0,0.0,42.9,1.166119547881981,-1.1352240875707729,0.06,0.5663975164330572,282.0,24.4,1.0,1.1914219445649965,1
2023-05-27,1.7402793506983767,0.2926829268292683,07310,0.7995082388066846,0.4881581106186818,0.6240488014747808,0.7306283105292835,0.5527203646357793,0.6243819702422124,-0.092899268611325,0.407,0.0,0.0,0.0,0.0,36.7,-0.773024023837183,1.3256392377698107,0.054,0.5663975164330572,312.8,27.0,0.9,1.345309638114322,0
2023-01-29,-0.3254604550379198,-0.203883495145631,07030,-0.7273986256198025,-0.6255762375577653,-0.6427199969159136,-0.6302917481209869,-0.4721269809160112,-0.5326656206661161,-0.702290346041298,0.529,0.0,0.0,0.0,0.0,20.1,-0.4369058047391944,0.9398822840677764,0.389,0.5663975164330572,41.0,3.5,0.2,-1.058888560561384,0
2023-07-11,0.4225352112676056,0.941747572815534,07030,1.4556489395843315,1.1874796780783112,1.4125477474118446,1.2826480933552962,1.1291969965086612,1.314160341745254,0.9094636251052663,0.506,0.0012987012987012,0.0417,0.0,0.0,38.0,-1.21256323342686,-0.5632396389780877,0.061,0.5663975164330572,277.3,23.9,1.0,1.399261181901824,1
2023-04-11,0.1230653076632691,0.3414634146341463,07310,0.4929004347049804,-0.1528866595526455,0.2685779651916775,0.4573511903183858,-0.0611204933770117,0.3128691573053543,-0.799109489184378,0.315,0.0,0.0,0.0,0.0,31.1,1.1144090526361368,0.5541253303657419,0.063,0.5663975164330572,237.3,20.5,0.9,0.507802771858591,1
2023-04-01,-0.30879577198943,-0.6341463414634146,07310,0.2905392839978559,0.2291501226706709,0.1651682673638656,0.2769882909791936,0.3392105009791563,0.229428225268696,0.3798059596754767,0.71,0.0353896103896103,0.375,0.0,0.0,39.1,0.881711824029837,-2.013153706340915,0.79,0.265926300183674,120.3,10.2,0.7,0.2848682839283689,0
2023-03-12,-0.4205360513401283,-0.5853658536585366,07310,-1.0524028979676088,-1.0594146173706838,-1.0822112126841137,-1.0456729708415509,-1.0165771332404,-1.0555621280958414,-0.9130143634703544,0.594,0.0,0.0,0.0,0.0,31.1,-0.9798660048205602,0.0885565931391449,0.17,0.5663975164330572,155.2,12.9,0.5,-0.1705051089723607,0
2023-05-18,-0.0117009750812567,0.2621359223300971,07030,-0.2613547633852121,-0.3924690484045554,-0.2420074178331429,-0.2149105254004224,-0.2906435968078817,-0.1766509773097075,-0.6339474214697123,0.45,0.0,0.0,0.0,0.0,31.1,-0.2042085761328946,1.2724313820867892,0.012,0.5663975164330572,312.7,27.1,1.0,1.2235692374953733,1
2023-10-13,1.4321689683184402,1.1223021582733812,07302,0.1556318501931058,0.2097245235745698,0.1910206918208189,0.1567463580863984,0.3231972612049094,0.2516791404784719,0.060872311674743,0.56,0.0,0.0,0.0,0.0,41.4,-0.2817743190016613,-0.1641807213552903,0.054,0.5663975164330572,193.6,16.6,0.7,-0.4401230570710432,1
2023-01-16,1.8266522210184184,-0.6699029126213593,07030,-1.00947780539337,-1.4479265992927,-1.3471985633678811,-1.0730006828626406,-1.518325312833464,-1.4393904154644697,-1.8413390889010608,0.357,0.0,0.0,0.0,0.0,28.9,0.6748698430464598,-0.5233337472158139,0.2189999999999999,0.5663975164330572,116.6,10.1,0.5,-1.2622551310557244,0
